16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,32,0,42,0,0,732906,308,275,8877,723488
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,64,0,42,0,0,732906,320,2752,14848,715028
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,2,0,0,0,0,1034111,102,39,247,1033723
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,3,0,0,0,0,1034111,214,96,1059,1032742
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,4,0,0,0,0,1034111,77,34,230,1033770
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,8,0,0,0,0,1034111,54,6,170,1033881
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,16,0,0,0,0,1034111,345,232,5048,1028486
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,32,0,0,0,0,1034111,186,43,5237,1028645
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.111022,0.019811,704,error_length_multipler,64,0,0,0,0,1034111,171,1037,8819,1024084
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,2,0,0,0,0,524222,115,71,325,523711
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,3,0,0,0,0,524222,155,31,563,523473
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,4,0,0,0,0,524222,160,96,696,523270
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,8,0,0,0,0,524222,136,4,964,523118
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,16,0,0,0,0,524222,208,343,2825,520846
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,32,0,0,0,0,524222,158,279,3945,519840
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.136393,0.03255,366,error_length_multipler,64,0,0,0,0,524222,165,2116,10556,511385
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,2,0,0,0,0,559572,5,0,22,559545
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,3,0,0,0,0,559572,105,52,575,558840
