16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	3	repitition	0	82	73	488	526740
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	3	repitition	1	98	5	556	526724
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	4	repitition	0	98	74	674	526537
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	4	repitition	1	99	1	747	526536
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	8	repitition	0	97	20	1476	525790
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	8	repitition	1	100	44	1452	525787
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	16	repitition	0	66	118	2874	524325
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	16	repitition	1	93	111	2881	524298
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	32	repitition	0	81	306	5678	521318
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	32	repitition	1	68	343	5641	521331
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	64	repitition	0	67	3340	8628	515348
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	64	repitition	1	65	2787	9181	515350
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	2	repitition	0	46	264	132	537348
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	2	repitition	1	36	308	88	537358
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	3	repitition	0	108	33	561	537088
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	3	repitition	1	103	48	546	537093
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	4	repitition	0	77	31	761	536921
